home,away,liga,data,hora,btts,over 2.5,home_geral,home_casa,home_fora,away_geral,away_casa,away_fora,home_ppj_geral,home_ppj_casa,home_ppj_fora,away_ppj_geral,away_ppj_casa,away_ppj_fora,vitoria_home_geral,vitoria_home_casa,vitoria_home_fora,gols_home_geral,gols_home_casa,gols_home_fora,marcados_home_geral,marcados_home_casa,marcados_home_fora,sofridos_home_geral,sofridos_home_casa,sofridos_home_fora,ambas_marcam_home_geral,ambas_marcam_home_casa,ambas_marcam_home_fora,sem_sofrer_home_geral,sem_sofrer_home_casa,sem_sofrer_home_fora,sem_marcar_home_geral,sem_marcar_home_casa,sem_marcar_home_fora,primeiro_marcar_home_geral,primeiro_marcar_home_casa,primeiro_marcar_home_fora,xg_home_geral,xg_home_casa,xg_home_fora,xga_home_geral,xga_home_casa,xga_home_fora,vitoria_away_geral,vitoria_away_casa,vitoria_away_fora,gols_away_geral,gols_away_casa,gols_away_fora,marcados_away_geral,marcados_away_casa,marcados_away_fora,sofridos_away_geral,sofridos_away_casa,sofridos_away_fora,ambas_marcam_away_geral,ambas_marcam_away_casa,ambas_marcam_away_fora,sem_sofrer_away_geral,sem_sofrer_away_casa,sem_sofrer_away_fora,sem_marcar_away_geral,sem_marcar_away_casa,sem_marcar_away_fora,primeiro_marcar_away_geral,primeiro_marcar_away_casa,primeiro_marcar_away_fora,xg_away_geral,xg_away_casa,xg_away_fora,xga_away_geral,xga_away_casa,xga_away_fora
Slovan Liberec,Slavia Praga,República Tcheca - Campeonato Tcheco,"Sex, 02 Agosto 2024",12:30,38%,44%,E V,E,V,V E,V,E,2,1,3,2,3,1,50%,0%,100%,3,2,4,2,1,3,1,1,1,100%,100%,100%,0%,0%,0%,0%,0%,0%,50%,100%,0%,1.62,1.26,1.97,1.41,0.88,1.93,50%,100%,0%,2,4,0,2,4,0,0,0,0,0%,0%,0%,100%,100%,100%,50%,0%,100%,50%,100%,0%,2.03,2.4,1.65,0.76,0.5,1
Sparta Praga,Dukla Praha,República Tcheca - Campeonato Tcheco,"Sex, 02 Agosto 2024",15:00,38%,44%,V V,V,V,V D,V D,,3,3,3,1.5,1.5,0,100%,100%,100%,4,3,5,3,2,4,1,1,1,100%,100%,100%,0%,0%,0%,0%,0%,0%,50%,0%,100%,1.96,1.9,2.02,1.05,1.03,1.06,50%,50%,0%,2.5,2.5,0,1,1,0,1.5,0,0,50%,50%,0%,50%,50%,0%,0%,0%,0%,50%,50%,0%,0.43,0.93,0,1.16,1.66,0
Oţelul Galaţi,Hermannstadt,Romênia - Campeonato Romeno,"Sex, 02 Agosto 2024",13:00,54%,38%,V E V,E,V V,E D E,E E,D,2.33,1,3,0.67,1,0,67%,0%,100%,2.33,0,3.5,1.67,0,2.5,0.67,0,1,33%,0%,50%,67%,100%,50%,33%,100%,0%,67%,0%,100%,1.35,1.29,1.38,1.88,1.68,1.98,0%,0%,0%,2,1,4,0.67,0.5,1,1.33,3,3,67%,50%,100%,33%,50%,0%,33%,50%,0%,33%,50%,0%,1.11,1.21,0.91,1.97,2.18,1.57
Dinamo Bucureşti,SCM Gloria Buzău,Romênia - Campeonato Romeno,"Sex, 02 Agosto 2024",16:00,54%,38%,E V D,V,E D,V D E,D,V E,1.33,3,0.5,1.33,0,2,33%,100%,0%,4,5,3.5,2.33,4,1.5,1.67,1,2,100%,100%,100%,0%,0%,0%,0%,0%,0%,67%,100%,50%,0.93,1,0.89,1.25,0.65,1.56,33%,0%,50%,2,3,1.5,1,1,1,1,0.5,0.5,67%,100%,50%,33%,0%,50%,33%,0%,50%,0%,0%,0%,1.22,1.67,0.99,1.4,1.75,1.23
Ufa,Tyumen,Rússia - 2ª Divisão da Rússia,"Sex, 02 Agosto 2024",11:30,37%,33%,E D E,,E D E,V D D,D,V D,0.67,0,0.67,1,0,1.5,0%,0%,0%,1.67,0,1.67,0.67,0,0.67,1,0,1,67%,0%,67%,33%,0%,33%,33%,0%,33%,67%,0%,67%,0.57,0,0.9,1.38,0,1.71,33%,0%,50%,2,1,2.5,0.67,0,1,1.33,1.5,1.5,0%,0%,0%,33%,0%,50%,67%,100%,50%,33%,0%,50%,1.07,0.95,1.14,1.18,0.83,1.36
Baltika,FK Chernomorets Novorossiysk,Rússia - 2ª Divisão da Rússia,"Sex, 02 Agosto 2024",14:00,37%,33%,E E E,E,E E,V D D,V D,D,1,1,1,1,1.5,0,0%,0%,0%,1.33,2,1,0.67,1,0.5,0.67,1,0.5,67%,100%,50%,33%,0%,50%,33%,0%,50%,0%,0%,0%,1.17,2.21,0.65,0.59,0.67,0.55,33%,50%,0%,3,4,1,1.33,2,0,1.67,1,1,67%,100%,0%,0%,0%,0%,33%,0%,100%,0%,0%,0%,1.14,1.45,0.54,1.37,1.44,1.24
Napredak,IMT Novi Beograd,Sérvia - Campeonato Sérvio,"Sex, 02 Agosto 2024",15:00,50%,50%,E D,D,E,D,,D,0.5,0,1,0,0,0,0%,0%,0%,1.5,1,2,0.5,0,1,1,1,1,50%,0%,100%,0%,0%,0%,50%,100%,0%,0%,0%,0%,0.74,1.02,0.46,1.64,1.67,1.6,0%,0%,0%,1,0,1,0,0,0,1,1,1,0%,0%,0%,0%,0%,0%,100%,0%,100%,0%,0%,0%,0.43,0,1.43,0.78,0,1.78
Radnik Surdulica,Sloven Ruma,Sérvia - 2ª Divisão da Sérvia,"Sex, 02 Agosto 2024",12:30,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
GIF Sundsvall,Utsikten,Suécia - 2ª Divisão da Suécia,"Sex, 02 Agosto 2024",14:00,55%,48%,V D D D E,V D D E D,D D E D D,V V D D D,V D D V E,V D D V E,0.75,1.38,0.13,1.56,1.75,1.38,19%,38%,0%,2.56,2.75,2.38,0.81,1.25,0.38,1.75,1.5,2,50%,75%,25%,13%,25%,0%,44%,13%,75%,31%,63%,0%,1.39,1.44,1.31,1.74,1.65,1.87,44%,50%,38%,2.31,2.25,2.38,1.25,1.38,1.13,1.06,1.25,1.25,56%,50%,63%,25%,38%,13%,25%,25%,25%,44%,50%,38%,1.41,1.51,1.32,1.56,1.5,1.61
Örebro,Östersunds FK,Suécia - 2ª Divisão da Suécia,"Sex, 02 Agosto 2024",14:00,55%,48%,D E V E D,E E E D V,D V D D E,V V D V E,V V V D V,D E V D D,1.06,1.5,0.63,1.38,2.13,0.63,25%,38%,13%,2.25,2.25,2.25,1,1.25,0.75,1.25,1,1.5,56%,63%,50%,13%,13%,13%,44%,38%,50%,31%,50%,13%,1.4,1.57,1.22,1.43,1.38,1.47,38%,63%,13%,2.5,2.63,2.38,1.19,1.5,0.88,1.31,1.5,1.5,56%,63%,50%,19%,25%,13%,31%,13%,50%,44%,63%,25%,1.62,1.67,1.58,1.34,1.14,1.51
Stade Nyonnais,FC Schaffhausen,Suíça - 2ª Divisão da Suíça,"Sex, 02 Agosto 2024",14:30,70%,70%,V E,V,E,V D,D,V,2,3,1,1.5,0,3,50%,100%,0%,1.5,3,0,1,2,0,0.5,1,0,50%,100%,0%,50%,0%,100%,50%,0%,100%,0%,0%,0%,1.53,1.34,1.72,1.56,1.17,1.95,50%,0%,100%,3,5,1,1.5,2,1,1.5,0,0,50%,100%,0%,50%,0%,100%,0%,0%,0%,100%,100%,100%,1.69,1.63,1.74,1.74,1.67,1.81
Thun,Stade Lausanne-Ouchy,Suíça - 2ª Divisão da Suíça,"Sex, 02 Agosto 2024",15:15,70%,70%,V V,V,V,D D,D,D,3,3,3,0,0,0,100%,100%,100%,3,2,4,2.5,2,3,0.5,0,1,50%,0%,100%,50%,100%,0%,0%,0%,0%,100%,100%,100%,1.71,1.92,1.5,1.31,1.43,1.19,0%,0%,0%,3,1,5,1,0,2,2,3,3,50%,0%,100%,0%,0%,0%,50%,100%,0%,0%,0%,0%,1.55,1.81,1.29,1.63,1.74,1.52
Deportivo La Guaira,Angostura,Venezuela - Campeonato Venezuelano,"Sex, 02 Agosto 2024",18:00,53%,44%,E E V V D,E V D D V,E V D V E,E D V D D,E V D E V,D D E E D,1.48,1.36,1.6,1.48,1.7,1.27,38%,36%,40%,2.1,1.82,2.4,1.05,0.82,1.3,1.05,1,1.1,57%,45%,70%,29%,36%,20%,33%,45%,20%,43%,36%,50%,1.56,1.6,1.5,1.46,1.39,1.55,38%,40%,36%,2.52,2.2,2.82,1.24,1.3,1.18,1.29,1.64,1.64,57%,60%,55%,29%,40%,18%,24%,20%,27%,48%,50%,45%,1.46,1.47,1.45,1.57,1.36,1.79
Carabobo,Monagas,Venezuela - Campeonato Venezuelano,"Sex, 02 Agosto 2024",20:45,53%,44%,V V V D V,V V V E V,V D V E D,E V D V V,E V V E V,V D E D V,1.86,2.42,1.2,1.53,1.88,1.14,50%,75%,20%,2.14,2.42,1.8,1.45,1.75,1.1,0.68,0.67,0.7,45%,50%,40%,45%,42%,50%,23%,8%,40%,59%,83%,30%,1.55,1.77,1.31,1.32,1.39,1.24,40%,50%,29%,2.67,2.88,2.43,1.4,1.63,1.14,1.27,1.29,1.29,67%,63%,71%,20%,38%,0%,27%,25%,29%,33%,38%,29%,1.62,1.84,1.37,1.47,1.3,1.67
