home,away,liga,data,hora,btts,over 2.5,home_geral,home_casa,home_fora,away_geral,away_casa,away_fora,home_ppj_geral,home_ppj_casa,home_ppj_fora,away_ppj_geral,away_ppj_casa,away_ppj_fora,vitoria_home_geral,vitoria_home_casa,vitoria_home_fora,gols_home_geral,gols_home_casa,gols_home_fora,marcados_home_geral,marcados_home_casa,marcados_home_fora,sofridos_home_geral,sofridos_home_casa,sofridos_home_fora,ambas_marcam_home_geral,ambas_marcam_home_casa,ambas_marcam_home_fora,sem_sofrer_home_geral,sem_sofrer_home_casa,sem_sofrer_home_fora,sem_marcar_home_geral,sem_marcar_home_casa,sem_marcar_home_fora,primeiro_marcar_home_geral,primeiro_marcar_home_casa,primeiro_marcar_home_fora,xg_home_geral,xg_home_casa,xg_home_fora,xga_home_geral,xga_home_casa,xga_home_fora,vitoria_away_geral,vitoria_away_casa,vitoria_away_fora,gols_away_geral,gols_away_casa,gols_away_fora,marcados_away_geral,marcados_away_casa,marcados_away_fora,sofridos_away_geral,sofridos_away_casa,sofridos_away_fora,ambas_marcam_away_geral,ambas_marcam_away_casa,ambas_marcam_away_fora,sem_sofrer_away_geral,sem_sofrer_away_casa,sem_sofrer_away_fora,sem_marcar_away_geral,sem_marcar_away_casa,sem_marcar_away_fora,primeiro_marcar_away_geral,primeiro_marcar_away_casa,primeiro_marcar_away_fora,xg_away_geral,xg_away_casa,xg_away_fora,xga_away_geral,xga_away_casa,xga_away_fora
Radnički,Mornar,Europa -  de Conferência,"Qui, 25 Julho 2024",15:00,47%,38%,,,,E V,V,E,0,0,0,2,3,1,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,50%,100%,0%,2.5,3,2,1.5,2,1,1,1,1,100%,100%,100%,0%,0%,0%,0%,0%,0%,50%,100%,0%,1.08,0.8,1.36,1.44,1.71,1.17
St.,Tobol,Europa -  de Conferência,"Qui, 25 Julho 2024",15:00,47%,38%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Paksi,AEK,Europa -  de Conferência,"Qui, 25 Julho 2024",15:00,47%,38%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Maribor,CS,Europa -  de Conferência,"Qui, 25 Julho 2024",15:15,47%,38%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Valur,St.,Europa -  de Conferência,"Qui, 25 Julho 2024",15:45,47%,38%,V E,E,V,,,,2,1,3,0,0,0,50%,0%,100%,4,4,4,3,2,4,1,2,0,50%,100%,0%,50%,0%,100%,0%,0%,0%,100%,100%,100%,1.85,1.71,1.98,1.32,1.08,1.55,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Víkingur,Egnatia,Europa -  de Conferência,"Qui, 25 Julho 2024",15:45,47%,38%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Legia,Caernarfon,Europa -  de Conferência,"Qui, 25 Julho 2024",15:45,47%,38%,,,,D V,V,D,0,0,0,1.5,3,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,50%,100%,0%,3,2,4,1.5,2,1,1.5,3,3,50%,0%,100%,50%,100%,0%,0%,0%,0%,100%,100%,100%,1.15,1.02,1.27,1.71,0.88,2.53
St,Vaduz,Europa -  de Conferência,"Qui, 25 Julho 2024",15:45,47%,38%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Sarajevo,Spartak,Europa -  de Conferência,"Qui, 25 Julho 2024",16:00,47%,38%,D V,D,V,,,,1.5,0,3,0,0,0,50%,0%,100%,3,5,1,1.5,2,1,1.5,3,0,50%,100%,0%,50%,0%,100%,0%,0%,0%,50%,0%,100%,1.8,2.45,1.14,1.7,1.48,1.92,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Zrinjski,Bravo,Europa -  de Conferência,"Qui, 25 Julho 2024",16:00,47%,38%,,,,V D,D,V,0,0,0,1.5,0,3,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,50%,0%,100%,1.5,1,2,1,0,2,0.5,0,0,0%,0%,0%,50%,0%,100%,50%,100%,0%,50%,0%,100%,1.88,1.57,2.18,0.85,1.07,0.63
Stjarnan,Paide,Europa -  de Conferência,"Qui, 25 Julho 2024",16:00,47%,38%,D V,V,D,E V,E,V,1.5,3,0,2,1,3,50%,100%,0%,3.5,2,5,2,2,2,1.5,0,3,50%,0%,100%,50%,100%,0%,0%,0%,0%,50%,100%,0%,1.43,1.57,1.29,1.62,1.42,1.81,50%,0%,100%,2.5,2,3,1.5,1,2,1,1,1,100%,100%,100%,0%,0%,0%,0%,0%,0%,50%,0%,100%,1.94,2.47,1.4,1.54,1.64,1.44
Hajduk,HB,Europa -  de Conferência,"Qui, 25 Julho 2024",16:00,47%,38%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Breidablik,Drita,Europa -  de Conferência,"Qui, 25 Julho 2024",16:15,47%,38%,V D,V,D,,,,1.5,3,0,0,0,0,50%,100%,0%,4.5,4,5,2.5,3,2,2,1,3,100%,100%,100%,0%,0%,0%,0%,0%,0%,50%,0%,100%,1.51,1.98,1.04,1.05,0.71,1.38,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Afturelding,Keflavík,Islândia - 2ª Divisão da Islândia,"Qui, 25 Julho 2024",16:15,60%,60%,V D D V D,D D D V E,V D V V V,V V E D E,V E E V V,V E D E E,1.31,0.83,1.71,1.38,1.83,1,38%,17%,57%,3.54,3,4,1.54,1,2,2,2,2,54%,50%,57%,8%,0%,14%,38%,50%,29%,54%,33%,71%,1.75,1.94,1.59,1.5,1.09,1.86,31%,50%,14%,2.38,3,1.86,1.31,2.17,0.57,1.08,1.29,1.29,46%,67%,29%,38%,33%,43%,31%,0%,57%,54%,67%,43%,1.74,1.97,1.55,1.57,1.55,1.59
ÍR,Leiknir,Islândia - 2ª Divisão da Islândia,"Qui, 25 Julho 2024",16:15,60%,60%,D V V E V,D V V E V,V D D D E,D D D V V,D V D D V,D D V V D,1.46,1.71,1.17,0.92,1,0.86,38%,43%,33%,2.85,2.71,3,1.46,1.86,1,1.38,0.86,2,54%,57%,50%,15%,29%,0%,31%,14%,50%,31%,43%,17%,1.67,1.75,1.58,1.38,1.31,1.47,31%,33%,29%,2.92,2.5,3.29,1.15,1.17,1.14,1.77,2.14,2.14,46%,50%,43%,15%,17%,14%,38%,33%,43%,38%,33%,43%,1.62,1.49,1.73,1.55,1.53,1.57
Njardvík,Thróttur,Islândia - 2ª Divisão da Islândia,"Qui, 25 Julho 2024",16:15,60%,60%,V E D D E,V D D V V,E E V D V,V V V V D,V V V D V,V D E E D,1.85,1.86,1.83,1.38,1.86,0.83,54%,57%,50%,3.23,3.57,2.83,1.92,2.29,1.5,1.31,1.29,1.33,54%,43%,67%,38%,43%,33%,23%,29%,17%,46%,43%,50%,1.66,1.74,1.56,1.62,1.66,1.58,38%,57%,17%,3,2.86,3.17,1.62,2,1.17,1.38,2,2,69%,57%,83%,23%,29%,17%,8%,14%,0%,38%,43%,33%,1.56,1.63,1.48,1.42,1.33,1.52
Grótta,Grindavík,Islândia - 2ª Divisão da Islândia,"Qui, 25 Julho 2024",16:15,60%,60%,D D D D D,D D D D E,D D D E E,D D E V D,V V E E E,D D E V D,0.77,1,0.5,1.31,1.5,1.14,15%,29%,0%,3.92,3.86,4,1.46,1.43,1.5,2.46,2.43,2.5,85%,71%,100%,8%,14%,0%,8%,14%,0%,46%,43%,50%,1.29,1.29,1.29,1.67,1.78,1.55,31%,33%,29%,3.46,3.83,3.14,1.62,2.17,1.14,1.85,2,2,77%,100%,57%,8%,0%,14%,15%,0%,29%,54%,50%,57%,1.27,1.41,1.15,1.83,1.71,1.93
Sabah,Negeri,Malásia - Campeonato da Malásia,"Qui, 25 Julho 2024",09:15,40%,50%,D V V E,D V E,V,V D D D,D,V D D,1.75,1.33,3,0.75,0,1,50%,33%,100%,3,2.33,5,1.5,1,3,1.5,1.33,2,75%,67%,100%,25%,33%,0%,25%,33%,0%,25%,0%,100%,1.55,1.38,2.04,1.07,1.03,1.17,25%,0%,33%,3.25,3,3.33,0.75,0,1,2.5,2.33,2.33,25%,0%,33%,25%,0%,33%,50%,100%,33%,25%,0%,33%,1.01,0.76,1.09,2.7,1.78,3.01
Correcaminos,Cancún,México - 2ª Divisão do México,"Qui, 25 Julho 2024",22:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Tijuana,Necaxa,México - Campeonato Mexicano Feminino,"Qui, 25 Julho 2024",00:06,33%,47%,D,,D,D,D,,0,0,0,0,0,0,0%,0%,0%,1,0,1,0,0,0,1,0,1,0%,0%,0%,0%,0%,0%,100%,0%,100%,0%,0%,0%,-0.49,0,0.51,-0.24,0,0.76,0%,0%,0%,5,5,0,0,0,0,5,0,0,0%,0%,0%,0%,0%,0%,100%,100%,0%,0%,0%,0%,-0.79,0.21,0,1.04,2.04,0
Alianza,Melgar,Peru - Campeonato Peruano,"Qui, 25 Julho 2024",15:00,46%,50%,D E E D D,E E D D V,D D D E D,V V V V V,V V V V V,V V V V E,0.79,1.33,0.3,2.32,2.7,1.89,16%,33%,0%,1.68,1.67,1.7,0.58,1,0.2,1.11,0.67,1.5,21%,22%,20%,37%,56%,20%,63%,44%,80%,21%,44%,0%,1.08,1.33,0.85,1.14,0.95,1.31,74%,90%,56%,3.42,3.3,3.56,2.32,2.4,2.22,1.11,1.33,1.33,63%,60%,67%,32%,40%,22%,11%,0%,22%,84%,90%,78%,1.7,1.91,1.46,1.17,0.98,1.38
Cusco,Sport,Peru - Campeonato Peruano,"Qui, 25 Julho 2024",17:15,46%,50%,D D V D V,D V V V V,D D D D V,V D E D D,V E D V D,D D E D D,1.53,2.44,0.7,1.16,1.7,0.56,47%,78%,20%,2.58,2.44,2.7,1.21,1.78,0.7,1.37,0.67,2,26%,22%,30%,37%,67%,10%,37%,11%,60%,53%,89%,20%,1.22,1.36,1.08,1.46,0.97,1.89,32%,50%,11%,2.68,2.2,3.22,1.05,1.3,0.78,1.63,2.44,2.44,37%,30%,44%,37%,50%,22%,32%,20%,44%,37%,60%,11%,1.3,1.62,0.94,1.52,1.16,1.92
César,UTC,Peru - Campeonato Peruano,"Qui, 25 Julho 2024",21:00,46%,50%,D D V E E,D V E V V,D E E D E,V D E D D,V D D V V,D E D D E,1.05,1.78,0.4,1,1.6,0.33,21%,44%,0%,2.89,3.11,2.7,1.21,1.78,0.7,1.68,1.33,2,68%,89%,50%,11%,11%,10%,32%,11%,50%,37%,44%,30%,1.22,1.5,0.97,1.52,1.42,1.6,26%,50%,0%,2.84,3.7,1.89,1.21,1.9,0.44,1.63,1.44,1.44,53%,60%,44%,21%,40%,0%,32%,10%,56%,32%,50%,11%,1.36,1.47,1.24,1.39,1.31,1.47
Dynamos,Yadah,Zimbábue - Campeonato do Zimbábue,"Qui, 25 Julho 2024",10:00,41%,27%,V D V E E,D V E V E,V E D E E,V E V D E,V E V E E,D D V D E,1.33,1.56,1.11,1.16,1.4,0.89,28%,33%,22%,1.56,2.11,1,0.78,1.11,0.44,0.78,1,0.56,39%,56%,22%,44%,33%,56%,39%,22%,56%,44%,67%,22%,1.19,1.74,0.91,0.98,1.44,0.75,26%,30%,22%,2,1.7,2.33,1,1,1,1,1.33,1.33,47%,50%,44%,26%,40%,11%,37%,30%,44%,37%,40%,33%,1.26,1.78,0.92,1.26,1.75,0.93
Chegutu,Manica,Zimbábue - Campeonato do Zimbábue,"Qui, 25 Julho 2024",10:00,41%,27%,E D V D E,D V E D D,E D E D V,E D E E E,E E V V V,D E E E V,0.94,1.25,0.7,1.74,2.1,1.33,22%,38%,10%,1.72,2.25,1.3,0.67,1,0.4,1.06,1.25,0.9,39%,63%,20%,39%,25%,50%,44%,13%,70%,28%,50%,10%,0.94,0,1.19,1.3,0,1.55,47%,60%,33%,1.47,1.2,1.78,0.89,0.9,0.89,0.58,0.89,0.89,26%,10%,44%,63%,90%,33%,32%,30%,33%,53%,60%,44%,0.49,0,0.99,0.54,0,1.04
Chicken,Platinum,Zimbábue - Campeonato do Zimbábue,"Qui, 25 Julho 2024",10:00,41%,27%,V E E D D,E E E V E,V D D E E,E V E V V,E V V V V,V E V E V,1.42,1.67,1.2,2,2,2,32%,33%,30%,1.53,0.89,2.1,0.79,0.67,0.9,0.74,0.22,1.2,32%,11%,50%,58%,89%,30%,47%,67%,30%,32%,22%,40%,1.4,1.38,1.43,1.26,0.99,1.62,56%,56%,56%,2,1.89,2.11,1.33,1.22,1.44,0.67,0.67,0.67,39%,33%,44%,50%,56%,44%,17%,22%,11%,67%,67%,67%,1.16,0.59,1.35,1.01,0.84,1.06
