home,away,liga,data,hora,btts,over 2.5,home_geral,home_casa,home_fora,away_geral,away_casa,away_fora,home_ppj_geral,home_ppj_casa,home_ppj_fora,away_ppj_geral,away_ppj_casa,away_ppj_fora,vitoria_home_geral,vitoria_home_casa,vitoria_home_fora,gols_home_geral,gols_home_casa,gols_home_fora,marcados_home_geral,marcados_home_casa,marcados_home_fora,sofridos_home_geral,sofridos_home_casa,sofridos_home_fora,ambas_marcam_home_geral,ambas_marcam_home_casa,ambas_marcam_home_fora,sem_sofrer_home_geral,sem_sofrer_home_casa,sem_sofrer_home_fora,sem_marcar_home_geral,sem_marcar_home_casa,sem_marcar_home_fora,primeiro_marcar_home_geral,primeiro_marcar_home_casa,primeiro_marcar_home_fora,xg_home_geral,xg_home_casa,xg_home_fora,xga_home_geral,xga_home_casa,xga_home_fora,vitoria_away_geral,vitoria_away_casa,vitoria_away_fora,gols_away_geral,gols_away_casa,gols_away_fora,marcados_away_geral,marcados_away_casa,marcados_away_fora,sofridos_away_geral,sofridos_away_casa,sofridos_away_fora,ambas_marcam_away_geral,ambas_marcam_away_casa,ambas_marcam_away_fora,sem_sofrer_away_geral,sem_sofrer_away_casa,sem_sofrer_away_fora,sem_marcar_away_geral,sem_marcar_away_casa,sem_marcar_away_fora,primeiro_marcar_away_geral,primeiro_marcar_away_casa,primeiro_marcar_away_fora,xg_away_geral,xg_away_casa,xg_away_fora,xga_away_geral,xga_away_casa,xga_away_fora
Grapiúna,Colo-Colo-BA,Brasil - Campeonato Baiano 2ª Divisão,"Sáb, 27 Julho 2024",15:00,43%,28%,D V V V D,V V E V E,D V D V E,V E E V E,V E E V E,E V E V V,1.8,2.2,1.4,2,1.8,2.2,50%,60%,40%,2.3,2.8,1.8,1.6,2.4,0.8,0.7,0.4,1,40%,40%,40%,40%,60%,20%,30%,20%,40%,50%,80%,20%,1.49,1.93,0.95,1.12,1.18,1.05,50%,40%,60%,1.6,0.8,2.4,1.2,0.6,1.8,0.4,0.6,0.6,40%,20%,60%,60%,80%,40%,20%,40%,0%,60%,40%,80%,1.3,1.52,1.15,1.11,0.9,1.28
Aymorés,Betim,Brasil - Campeonato Mineiro Módulo II,"Sáb, 27 Julho 2024",15:00,0%,0%,D V V E D,V V V V E,D E D D D,E D V V V,E V V E V,D V D V E,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
EC São Bernardo,União Suzano,Brasil - Copa Paulista,"Sáb, 27 Julho 2024",10:00,50%,35%,E D E D E,D D D,E E E,D E D D E,D E E,D D E,0.5,0,1,0.5,0.67,0.33,0%,0%,0%,2,2,2,0.67,0.33,1,1.33,1.67,1,67%,33%,100%,0%,0%,0%,33%,67%,0%,17%,33%,0%,1.31,1.3,1.32,1.64,1.63,1.65,0%,0%,0%,2.83,2.33,3.33,0.83,1,0.67,2,2.67,2.67,67%,67%,67%,17%,0%,33%,33%,33%,33%,17%,33%,0%,1.39,1.7,1.18,1.83,2,1.72
Rio Claro,XV de Piracicaba,Brasil - Copa Paulista,"Sáb, 27 Julho 2024",15:00,50%,35%,E E D E E,D E,E E E,V V D E,V E,V D,0.8,0.5,1,1.75,2,1.5,0%,0%,0%,1.2,2,0.67,0.4,0.5,0.33,0.8,1.5,0.33,40%,50%,33%,40%,0%,67%,60%,50%,67%,40%,50%,33%,1.05,1.08,1.03,1.86,1.85,1.86,50%,50%,50%,2.5,4,1,1.5,2.5,0.5,1,0.5,0.5,50%,100%,0%,25%,0%,50%,25%,0%,50%,50%,50%,50%,1.76,2.04,1.48,1.38,1.24,1.52
São Bento,Bragantino II,Brasil - Copa Paulista,"Sáb, 27 Julho 2024",15:00,50%,35%,E D E E V,E V,E D E,E D D E,D E,E D,1.2,2,0.67,0.5,0.5,0.5,20%,50%,0%,1.2,2,0.67,0.6,1.5,0,0.6,0.5,0.67,20%,50%,0%,60%,50%,67%,80%,50%,100%,20%,50%,0%,1.25,1.21,1.28,1.71,1.82,1.63,0%,0%,0%,2.25,2,2.5,0.5,0,1,1.75,1.5,1.5,50%,0%,100%,25%,50%,0%,50%,100%,0%,25%,0%,50%,0.93,0.77,1.1,1,0.63,1.37
Rio Branco-PR,Capivariano,Brasil - Copa Paulista,"Sáb, 27 Julho 2024",15:00,50%,35%,D E V D V,V V,D E D,E E D V D,E E V,D D,1.4,3,0.33,1,1.67,0,40%,100%,0%,2.4,2,2.67,1.2,1.5,1,1.2,0.5,1.67,60%,50%,67%,40%,50%,33%,20%,0%,33%,20%,50%,0%,1.26,1.2,1.3,1.45,0.97,1.77,20%,33%,0%,2.4,1.67,3.5,1,1,1,1.4,2.5,2.5,80%,67%,100%,20%,33%,0%,20%,33%,0%,40%,67%,0%,2.15,2.17,2.13,1.35,1.31,1.42
Oeste,Portuguesa,Brasil - Copa Paulista,"Sáb, 27 Julho 2024",15:00,50%,35%,V V D D E,D D E,V V E,E V V V E,E V E,V V E,1.33,0.33,2.33,2,1.67,2.33,33%,0%,67%,0.83,1,0.67,0.33,0,0.67,0.5,1,0,0%,0%,0%,67%,33%,100%,67%,100%,33%,33%,0%,67%,1.45,1.45,1.45,1.54,1.48,1.63,50%,33%,67%,2,2.33,1.67,1.5,1.67,1.33,0.5,0.33,0.33,50%,67%,33%,50%,33%,67%,17%,33%,0%,83%,67%,100%,1.4,1.49,1.3,1.15,1.22,1.08
Taquaritinga,Grêmio Sãocarlense,Brasil - Copa Paulista,"Sáb, 27 Julho 2024",15:00,50%,35%,V V V V V,V V,V V V,E D E D E,E D D,E E,3,3,3,0.6,0.33,1,100%,100%,100%,1.2,1,1.33,1.2,1,1.33,0,0,0,0%,0%,0%,100%,100%,100%,0%,0%,0%,100%,100%,100%,1.57,1.93,1.33,1.45,1.28,1.57,0%,0%,0%,1.2,0.67,2,0.4,0,1,0.8,1,1,40%,0%,100%,20%,33%,0%,60%,100%,0%,0%,0%,0%,1.69,1.69,1.69,1.25,1.29,1.19
Monte Azul,Botafogo-SP B,Brasil - Copa Paulista,"Sáb, 27 Julho 2024",15:00,50%,35%,V D V V E,V E,V D V,E V E D,V D,E E,2,2,2,1.25,1.5,1,60%,50%,67%,3.2,3,3.33,2,2,2,1.2,1,1.33,80%,100%,67%,20%,0%,33%,0%,0%,0%,80%,50%,100%,1.69,1.62,1.74,2.03,1.77,2.21,25%,50%,0%,1.75,3.5,0,1,2,0,0.75,0,0,25%,50%,0%,50%,0%,100%,75%,50%,100%,0%,0%,0%,1.84,2.44,1.25,1.48,1.53,1.44
Vasco Sub-20,Flamengo Sub-20,Brasil - Campeonato Carioca Sub 20,"Sáb, 27 Julho 2024",10:00,52%,56%,E E V E V,E E V,E V V V,E V V V V,E V V V,V V V,2.14,1.67,2.5,2.71,2.5,3,57%,33%,75%,2.86,2.33,3.25,2.14,1.33,2.75,0.71,1,0.5,71%,100%,50%,29%,0%,50%,0%,0%,0%,86%,100%,75%,2.24,1.76,2.6,1.11,1.38,0.9,86%,75%,100%,3.71,4,3.33,2.86,3,2.67,0.86,0.67,0.67,57%,50%,67%,43%,50%,33%,14%,25%,0%,57%,50%,67%,1.93,1.87,2.01,1.28,1.06,1.57
Madureira Sub-20,Audax Rio Sub-20,Brasil - Campeonato Carioca Sub 20,"Sáb, 27 Julho 2024",10:00,52%,56%,V V V E E,V E D,V V E D,D V D E D,D D D D,V E E,1.57,1.33,1.75,0.71,0,1.67,43%,33%,50%,2.86,3,2.75,1.57,1.67,1.5,1.29,1.33,1.25,71%,67%,75%,29%,33%,25%,0%,0%,0%,71%,100%,50%,1.9,1.48,2.33,1.39,1.14,1.65,14%,0%,33%,2.14,2.5,1.67,0.71,0.5,1,1.43,0.67,0.67,57%,50%,67%,14%,0%,33%,29%,50%,0%,14%,0%,33%,1.1,1.15,1.01,1.92,1.9,1.97
Fluminense Sub-20,Botafogo Sub-20,Brasil - Campeonato Carioca Sub 20,"Sáb, 27 Julho 2024",10:00,52%,56%,E V V D E,V D V,E V E V,E D V V V,E V V E,D V V,2,2,2,2,2,2,57%,67%,50%,2.43,2.67,2.25,1.71,2,1.5,0.71,0.67,0.75,43%,33%,50%,43%,33%,50%,29%,33%,25%,43%,33%,50%,1.84,2.48,1.52,1.05,0.82,1.16,57%,50%,67%,3.86,3.5,4.33,2.71,2.75,2.67,1.14,1.67,1.67,71%,75%,67%,29%,25%,33%,0%,0%,0%,71%,75%,67%,1.99,2.27,1.58,1.73,1.69,1.79
Nova Iguaçu Sub-20,Portuguesa-RJ Sub-20,Brasil - Campeonato Carioca Sub 20,"Sáb, 27 Julho 2024",10:00,52%,56%,V V D D E,V E D,V D D D,V D D D D,V D D V,D D D,1,1.33,0.75,0.86,1.5,0,29%,33%,25%,2.86,2.67,3,1.14,1.67,0.75,1.71,1,2.25,57%,67%,50%,14%,33%,0%,43%,33%,50%,43%,33%,50%,1.29,1.34,1.25,1.74,1.77,1.73,29%,50%,0%,3.71,3.75,3.67,1.43,1.75,1,2.29,2.67,2.67,71%,75%,67%,0%,0%,0%,29%,25%,33%,29%,25%,33%,1.21,1.47,0.87,1.93,1.95,1.9
Sampaio Corrêa RJ Sub-20,Bangu Sub-20,Brasil - Campeonato Carioca Sub 20,"Sáb, 27 Julho 2024",14:45,52%,56%,D D D E E,D E D,D D E D,E E D D D,E D D V,E D V,0.29,0.33,0.25,1.14,1,1.33,0%,0%,0%,2.14,2.67,1.75,0.71,1,0.5,1.43,1.67,1.25,43%,67%,25%,14%,0%,25%,57%,33%,75%,0%,0%,0%,1.46,1.53,1.41,1.67,1.88,1.52,29%,25%,33%,2,1.5,2.67,0.57,0.5,0.67,1.43,2,2,14%,0%,33%,43%,50%,33%,57%,75%,33%,29%,25%,33%,1.61,1.82,1.21,1.52,1.4,1.78
Volta Redonda Sub-20,Boavista Sub-20,Brasil - Campeonato Carioca Sub 20,"Sáb, 27 Julho 2024",14:45,52%,56%,E D D V V,D V V,E D V D,D D V V D,D V D D,D V D,1.43,2,1,0.86,0.75,1,43%,67%,25%,2.14,2,2.25,1,1.33,0.75,1.14,0.67,1.5,43%,33%,50%,43%,33%,50%,29%,33%,25%,43%,33%,50%,1.39,1.54,1.28,2.06,1.64,2.37,29%,25%,33%,3.57,3.25,4,0.57,0.5,0.67,3,3.33,3.33,29%,25%,33%,29%,25%,33%,43%,50%,33%,14%,25%,0%,1.2,0.83,1.39,2.32,3.37,1.8
Palmeiras Sub 20,Ponte Preta Sub 20,Brasil - Campeonato Paulista Sub 20,"Sáb, 27 Julho 2024",10:00,49%,63%,V V V V V,V V V V V,V V V V V,D V E E D,D V E V V,E D V V V,2.85,3,2.71,2,1.86,2.17,92%,100%,86%,4.23,5.33,3.29,4,5.17,3,0.23,0.17,0.29,23%,17%,29%,77%,83%,71%,0%,0%,0%,77%,83%,71%,2.58,2.96,2.25,1.13,0.94,1.29,62%,57%,67%,2.85,2.71,3,2,1.86,2.17,0.85,0.83,0.83,54%,43%,67%,23%,29%,17%,23%,29%,17%,54%,43%,67%,1.71,1.64,1.81,1.31,1.33,1.29
São Paulo Sub 20,União São João Sub 20,Brasil - Campeonato Paulista Sub 20,"Sáb, 27 Julho 2024",15:00,49%,63%,V V E V V,V V V V V,V E V V V,D E E V E,D E E E V,E V V E D,2.85,3,2.71,1.5,1.43,1.6,92%,100%,86%,4.31,5.33,3.43,3.77,4.67,3,0.54,0.67,0.43,38%,50%,29%,62%,50%,71%,0%,0%,0%,92%,100%,86%,2.44,2.51,2.37,1.28,1.11,1.44,33%,29%,40%,2.33,2.71,1.8,1.25,1.29,1.2,1.08,0.6,0.6,50%,57%,40%,33%,29%,40%,25%,14%,40%,42%,43%,40%,1.52,1.67,1.16,1.7,1.7,1.7
Sertãozinho Sub 20,Oeste Sub 20,Brasil - Campeonato Paulista Sub 20,"Sáb, 27 Julho 2024",15:00,49%,63%,E D E V V,E V V V D,E D V D D,E E E V V,E E V V D,E V D E V,1.62,1.83,1.43,1.69,1.57,1.83,46%,50%,43%,3.69,2.67,4.57,1.62,1.5,1.71,2.08,1.17,2.86,69%,67%,71%,8%,17%,0%,23%,17%,29%,38%,50%,29%,1.66,1.93,1.45,2.18,1.95,2.37,46%,43%,50%,2.92,3.14,2.67,1.85,2.14,1.5,1.08,1.17,1.17,38%,43%,33%,46%,43%,50%,15%,14%,17%,69%,71%,67%,1.85,1.96,1.74,1.7,1.8,1.59
Velo Clube Sub 20,RB Bragantino Sub 20,Brasil - Campeonato Paulista Sub 20,"Sáb, 27 Julho 2024",15:00,49%,63%,D E E V D,E D V V V,D E V V V,V E E V V,V E V V D,E V D V V,2.08,2.17,2,2.08,2,2.17,62%,67%,57%,2.31,3.17,1.57,1.77,2.33,1.29,0.54,0.83,0.29,31%,50%,14%,62%,50%,71%,23%,0%,43%,38%,50%,29%,1.57,1.48,1.67,1.72,1.96,1.43,62%,57%,67%,2.77,2.86,2.67,2,2.29,1.67,0.77,1,1,46%,43%,50%,46%,43%,50%,8%,14%,0%,85%,86%,83%,1.94,2.16,1.64,1.53,1.41,1.7
Sub 20,União Suzano Sub 20,Brasil - Campeonato Paulista Sub 20,"Sáb, 27 Julho 2024",15:00,49%,63%,V V E V V,V V V V V,V E V V D,D D V V E,D D V V V,V E D V V,2.46,3,2,2,2.14,1.83,77%,100%,57%,3.77,5.5,2.29,3.46,5.5,1.71,0.31,0,0.57,15%,0%,29%,85%,100%,71%,8%,0%,14%,85%,100%,71%,2.24,3.23,1.82,1.13,1.22,1.1,62%,71%,50%,2.23,2.86,1.5,1.38,1.71,1,0.85,0.5,0.5,31%,43%,17%,46%,29%,67%,31%,29%,33%,46%,43%,50%,1.66,1.74,1.53,1.29,1.28,1.29
Coimba Sub-20,Futgol Sub-20,Brasil - Campeonato Mineiro Sub 20,"Sáb, 27 Julho 2024",09:00,32%,57%,V E D D D,V D D D D,E D V V D,D D V D D,D D D V V,D V D D D,1.18,0.6,1.67,0.9,1.2,0.6,36%,20%,50%,3.36,3,3.67,1.64,1.2,2,1.73,1.8,1.67,45%,40%,50%,27%,20%,33%,27%,40%,17%,45%,40%,50%,1.76,1.97,1.35,1.64,1.6,1.71,30%,40%,20%,3.3,2.8,3.8,1.1,1.2,1,2.2,2.8,2.8,20%,20%,20%,20%,20%,20%,60%,60%,60%,30%,40%,20%,1.38,1.54,1.12,1.92,1.81,2.11
Três Corações Sub-20,XV de Novembro U20,Brasil - Campeonato Mineiro Sub 20,"Sáb, 27 Julho 2024",10:00,32%,57%,D D D D V,D D V E D,D D V V,D D V D E,D V E V D,D D D D D,1.11,0.8,1.5,0.7,1.4,0,33%,20%,50%,3.33,3.4,3.25,1.33,0.8,2,2,2.6,1.25,11%,0%,25%,44%,40%,50%,56%,80%,25%,33%,20%,50%,1.11,1.2,1.02,2.22,1.74,2.71,20%,40%,0%,3,2.8,3.2,0.8,1.2,0.4,2.2,2.8,2.8,40%,40%,40%,10%,20%,0%,50%,40%,60%,20%,20%,20%,1.46,1.31,1.61,1.72,2.08,1.35
Betim Sub-20,Santarritense Sub-20,Brasil - Campeonato Mineiro Sub 20,"Sáb, 27 Julho 2024",15:00,32%,57%,E V V V V,E V V D E,V V E V D,D D D D V,D D V D D,D D D D D,1.8,1.6,2,0.27,0.5,0,50%,40%,60%,2,2,2,0.9,0.6,1.2,1.1,1.4,0.8,30%,20%,40%,50%,60%,40%,50%,60%,40%,30%,20%,40%,1.36,1.37,1.36,2.02,1.7,2.27,9%,17%,0%,4.18,5.33,2.8,0.55,1,0,3.64,2.8,2.8,36%,67%,0%,9%,17%,0%,55%,17%,100%,9%,17%,0%,1.17,1.65,0.85,2.04,1.72,2.25
Inter de Minas Sub-20,Cruzeiro Sub-20,Brasil - Campeonato Mineiro Sub 20,"Sáb, 27 Julho 2024",15:00,32%,57%,V D V V V,V V V V,V D V E V,V V V V V,V V V V V,V V V V E,2.44,3,2,2.8,3,2.6,78%,100%,60%,3.56,2.5,4.4,2.56,1.75,3.2,1,0.75,1.2,44%,25%,60%,56%,75%,40%,0%,0%,0%,67%,75%,60%,1.27,0,1.52,1.45,0,1.7,90%,100%,80%,6,6,6,5.4,5.6,5.2,0.6,0.8,0.8,40%,40%,40%,60%,60%,60%,10%,0%,20%,50%,60%,40%,2.45,2.69,2.09,1.49,1.37,1.67
CSKA Sofia,Hebar 1918,Bulgária - Campeonato Búlgaro,"Sáb, 27 Julho 2024",13:00,25%,25%,D,,D,D,D,,0,0,0,0,0,0,0%,0%,0%,1,0,1,0,0,0,1,0,1,0%,0%,0%,0%,0%,0%,100%,0%,100%,0%,0%,0%,0.17,0,1.17,0.29,0,1.29,0%,0%,0%,2,2,0,0,0,0,2,0,0,0%,0%,0%,0%,0%,0%,100%,100%,0%,0%,0%,0%,0.05,1.05,0,0.99,1.99,0
Sportist Svoge,Fratria,Bulgária - 2ª Divisão da Bulgária,"Sáb, 27 Julho 2024",12:30,50%,50%,D,D,,E,E,,0,0,0,1,1,0,0%,0%,0%,1,1,0,0,0,0,1,1,0,0%,0%,0%,0%,0%,0%,100%,100%,0%,0%,0%,0%,0.03,1.03,0,-0.24,0.76,0,0%,0%,0%,2,2,0,1,1,0,1,0,0,100%,100%,0%,0%,0%,0%,0%,0%,0%,100%,100%,0%,-0.05,0.95,0,0.33,1.33,0
Lovech,Spartak Pleven,Bulgária - 2ª Divisão da Bulgária,"Sáb, 27 Julho 2024",14:00,50%,50%,V,,V,D,D,,3,0,3,0,0,0,100%,0%,100%,1,0,1,1,0,1,0,0,0,0%,0%,0%,100%,0%,100%,0%,0%,0%,100%,0%,100%,-0.2,0,0.8,0.68,0,1.68,0%,0%,0%,7,7,0,2,2,0,5,0,0,100%,100%,0%,0%,0%,0%,0%,0%,0%,100%,100%,0%,0.21,1.21,0,0.12,1.12,0
OFK Pirin,Strumska slava,Bulgária - 2ª Divisão da Bulgária,"Sáb, 27 Julho 2024",14:00,50%,50%,V,,V,D,,D,3,0,3,0,0,0,100%,0%,100%,1,0,1,1,0,1,0,0,0,0%,0%,0%,100%,0%,100%,0%,0%,0%,100%,0%,100%,-0.24,0,0.76,0.03,0,1.03,0%,0%,0%,3,0,3,0,0,0,3,3,3,0%,0%,0%,0%,0%,0%,100%,0%,100%,0%,0%,0%,-0.29,0,0.71,0.99,0,1.99
Dunav 2010,Nesebar,Bulgária - 2ª Divisão da Bulgária,"Sáb, 27 Julho 2024",14:00,50%,50%,V,,V,V,V,,3,0,3,3,3,0,100%,0%,100%,7,0,7,5,0,5,2,0,2,100%,0%,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.12,0,1.12,0.21,0,1.21,100%,100%,0%,3,3,0,2,2,0,1,0,0,100%,100%,0%,0%,0%,0%,0%,0%,0%,100%,100%,0%,0.19,1.19,0,0.08,1.08,0
Etar,FK Minyor Pernik,Bulgária - 2ª Divisão da Bulgária,"Sáb, 27 Julho 2024",14:00,50%,50%,V,,V,D,D,,3,0,3,0,0,0,100%,0%,100%,3,0,3,2,0,2,1,0,1,100%,0%,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.14,0,1.14,0.04,0,1.04,0%,0%,0%,3,3,0,1,1,0,2,0,0,100%,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.12,1.12,0,-0.06,0.94,0
Forge FC,HFX Wanderers FC,Canadá - Campeonato Canadense,"Sáb, 27 Julho 2024",20:00,59%,55%,E V E D V,V E V V D,E D E D D,V D V V E,V V E E D,D V E D D,1.57,2.29,0.86,1,1.29,0.67,43%,71%,14%,3.14,3.43,2.86,1.71,2.14,1.29,1.43,1.29,1.57,64%,86%,43%,21%,14%,29%,21%,0%,43%,36%,43%,29%,1.68,1.8,1.56,1.24,1.13,1.35,23%,29%,17%,2.69,2.57,2.83,1.31,1.29,1.33,1.38,1.5,1.5,62%,71%,50%,23%,29%,17%,23%,14%,33%,23%,14%,33%,1.41,1.41,1.42,1.28,1.31,1.26
Deportes Copiapó,Coquimbo Unido,Chile - Campeonato Chileno,"Sáb, 27 Julho 2024",13:30,50%,59%,D V V D V,V V D V V,D V D D D,V E V V V,V E V V V,V V V E V,0.94,1.71,0.33,2.13,2.5,1.75,31%,57%,11%,3,3,3,1.25,1.86,0.78,1.75,1.14,2.22,44%,43%,44%,25%,43%,11%,31%,14%,44%,50%,57%,44%,1.36,1.64,1.15,1.57,1.57,1.56,63%,75%,50%,2.31,2,2.63,1.5,1.63,1.38,0.81,1.25,1.25,50%,38%,63%,44%,63%,25%,25%,25%,25%,50%,50%,50%,1.29,1.33,1.24,1.27,0.99,1.54
Unión Española,Cobresal,Chile - Campeonato Chileno,"Sáb, 27 Julho 2024",16:00,50%,59%,D D V V E,D V D V V,D V E E D,E V E D E,E V D E E,E E V D E,1.5,1.8,1,1,1.11,0.86,44%,60%,17%,3.63,4.1,2.83,1.94,2.3,1.33,1.69,1.8,1.5,56%,50%,67%,19%,20%,17%,25%,30%,17%,50%,50%,50%,1.54,1.55,1.53,1.45,1.28,1.74,19%,22%,14%,3.44,3.78,3,1.63,1.89,1.29,1.81,1.71,1.71,69%,78%,57%,13%,11%,14%,19%,11%,29%,56%,56%,57%,1.48,1.62,1.31,1.76,1.61,1.94
Colo-Colo,O'Higgins,Chile - Campeonato Chileno,"Sáb, 27 Julho 2024",18:30,50%,59%,V D V V V,V D V V D,V V E V D,V V E E D,V E D E E,V E D D V,1.81,1.88,1.75,1.38,1.33,1.43,56%,63%,50%,2.5,2.5,2.5,1.63,1.63,1.63,0.88,0.88,0.88,31%,38%,25%,38%,25%,50%,38%,38%,38%,63%,63%,63%,1.61,1.8,1.42,1.09,1.07,1.1,38%,33%,43%,3,2.56,3.57,1.44,1,2,1.56,1.57,1.57,44%,33%,57%,25%,33%,14%,38%,44%,29%,31%,22%,43%,1.46,1.51,1.4,1.39,1.33,1.48
Unión San Felipe,San Luis,Chile - 2ª Divisão do Chile,"Sáb, 27 Julho 2024",13:30,55%,56%,E V D D D,V D E D D,E D D D D,D D D D D,D D D V V,D D D D V,0.47,0.5,0.44,1.12,1.11,1.13,12%,13%,11%,2.94,3.38,2.56,1,1.38,0.67,1.94,2,1.89,59%,75%,44%,12%,0%,22%,35%,25%,44%,18%,25%,11%,1.71,1.84,1.6,1.6,1.54,1.66,35%,33%,38%,3.06,2.78,3.38,1.18,1.11,1.25,1.88,2.13,2.13,35%,44%,25%,18%,22%,13%,47%,33%,63%,35%,44%,25%,1.4,1.53,1.27,1.73,1.52,1.97
Deportes Santa Cruz,Curicó Unido,Chile - 2ª Divisão do Chile,"Sáb, 27 Julho 2024",16:00,55%,56%,D D D E V,D E D V V,D D V E D,D D E V E,D V V E E,D E E V D,1.24,1,1.44,1.12,1.56,0.63,35%,25%,44%,3.47,3,3.89,1.59,1.38,1.78,1.88,1.63,2.11,88%,75%,100%,6%,13%,0%,6%,13%,0%,41%,38%,44%,1.8,1.81,1.78,1.67,1.45,1.89,29%,44%,13%,2.41,1.56,3.38,1,0.89,1.13,1.41,2.25,2.25,53%,33%,75%,29%,56%,0%,29%,33%,25%,35%,44%,25%,1.73,1.84,1.62,1.55,1.26,1.84
Barnechea,Recoleta,Chile - 2ª Divisão do Chile,"Sáb, 27 Julho 2024",16:00,55%,56%,V V E E V,V E E V D,V E V D V,E E D V V,E V E D D,E D V D D,1.76,2,1.6,1.41,1.22,1.63,47%,57%,40%,2.65,2.86,2.5,1.53,1.86,1.3,1.12,1,1.2,59%,57%,60%,35%,43%,30%,24%,29%,20%,41%,29%,50%,1.81,1.9,1.74,1.46,1.45,1.47,41%,33%,50%,2.24,2.22,2.25,1.06,1,1.13,1.18,1.13,1.13,53%,56%,50%,24%,22%,25%,35%,44%,25%,35%,22%,50%,1.65,1.8,1.48,1.48,1.35,1.63
Deportes Temuco,Magallanes,Chile - 2ª Divisão do Chile,"Sáb, 27 Julho 2024",18:30,55%,56%,V E D D D,E D D E D,V D E E V,D V V V D,D V E V D,V V D V E,0.94,0.56,1.38,1.71,1.78,1.63,24%,11%,38%,1.88,1.67,2.13,0.71,0.44,1,1.18,1.22,1.13,35%,22%,50%,35%,22%,50%,47%,67%,25%,35%,22%,50%,1.61,1.9,1.28,1.98,1.73,2.27,53%,56%,50%,2.76,3.11,2.38,1.59,1.89,1.25,1.18,1.13,1.13,59%,67%,50%,24%,11%,38%,24%,22%,25%,41%,56%,25%,1.9,2.04,1.73,1.43,1.39,1.47
Deportes Rengo,Trasandino,Chile - 3ª Divisão do Chile,"Sáb, 27 Julho 2024",13:00,55%,48%,E D V E E,D V E V D,E E V V V,V D V D D,V D D D E,D V D D V,1.53,1,2.14,0.73,0.63,0.86,40%,25%,57%,2.33,2.38,2.29,1.27,1,1.57,1.07,1.38,0.71,67%,63%,71%,20%,13%,29%,20%,25%,14%,60%,63%,57%,1.44,1.41,1.47,1.34,1.37,1.31,20%,13%,29%,2.93,3.38,2.43,1,1.25,0.71,1.93,1.71,1.71,47%,63%,29%,13%,13%,14%,47%,38%,57%,33%,38%,29%,1.75,1.82,1.67,1.87,1.9,1.84
Provincial Osorno,General Velásquez,Chile - 3ª Divisão do Chile,"Sáb, 27 Julho 2024",16:00,55%,48%,D D E E E,D E E V V,D E E D D,V E E V D,V V V V D,E E D E V,1.33,2,0.75,1.73,1.86,1.63,33%,57%,13%,3.4,2.71,4,1.6,1.43,1.75,1.8,1.29,2.25,73%,57%,88%,20%,43%,0%,7%,0%,13%,53%,86%,25%,1.5,1.43,1.55,1.77,1.56,1.96,47%,57%,38%,3.13,4,2.38,1.93,2.29,1.63,1.2,0.75,0.75,53%,57%,50%,40%,29%,50%,20%,14%,25%,67%,71%,63%,1.66,1.64,1.68,1.4,1.17,1.61
Concón National,Concepción,Chile - 3ª Divisão do Chile,"Sáb, 27 Julho 2024",18:30,55%,48%,V D D D V,V D V V E,D D E V D,E V E D V,E E V D V,V D V D V,1,1.43,0.57,1.73,1.88,1.57,29%,43%,14%,2.43,1.86,3,0.93,0.71,1.14,1.5,1.14,1.86,57%,29%,86%,14%,29%,0%,36%,57%,14%,29%,29%,29%,1.43,1.57,1.3,1.43,1.2,1.67,47%,50%,43%,2.73,3,2.43,1.67,1.88,1.43,1.07,1,1,73%,75%,71%,27%,25%,29%,7%,13%,0%,40%,50%,29%,1.74,1.96,1.5,1.25,1.18,1.33
Provincial Ovalle,Fernández Vial,Chile - 3ª Divisão do Chile,"Sáb, 27 Julho 2024",21:00,55%,48%,E D D V E,D V E V E,E D E D D,E V V E D,V E E E V,E V D E D,1.2,2,0.5,1,1.43,0.63,27%,57%,0%,2.33,2.71,2,1.2,1.86,0.63,1.13,0.86,1.38,53%,57%,50%,20%,43%,0%,33%,14%,50%,53%,71%,38%,1.53,1.69,1.38,1.47,1.47,1.47,20%,29%,13%,1.93,1.57,2.25,1,1.14,0.88,0.93,1.38,1.38,33%,29%,38%,47%,57%,38%,47%,43%,50%,33%,43%,25%,1.21,1.18,1.24,1.45,1.16,1.7
Municipal Mejillones,Chimbarongo,Chile - 4ª Divisão do Chile,"Sáb, 27 Julho 2024",13:00,53%,57%,V D D D D,V D D E,D D D D D,V D D E V,V D E V D,D V D D V,0.64,1,0.43,1.69,1.86,1.5,18%,25%,14%,2.45,2.25,2.57,0.55,0.5,0.57,1.91,1.75,2,27%,25%,29%,18%,25%,14%,55%,50%,57%,27%,25%,29%,1.07,1.13,1.05,1.87,1.46,1.94,54%,57%,50%,2.77,2.29,3.33,1.23,1.14,1.33,1.54,2,2,31%,43%,17%,31%,29%,33%,38%,29%,50%,46%,57%,33%,1.27,1.32,1.22,1.67,1.42,1.97
