home,away,liga,data,hora,btts,over 2.5,home_geral,home_casa,home_fora,away_geral,away_casa,away_fora,home_ppj_geral,home_ppj_casa,home_ppj_fora,away_ppj_geral,away_ppj_casa,away_ppj_fora,vitoria_home_geral,vitoria_home_casa,vitoria_home_fora,gols_home_geral,gols_home_casa,gols_home_fora,marcados_home_geral,marcados_home_casa,marcados_home_fora,sofridos_home_geral,sofridos_home_casa,sofridos_home_fora,ambas_marcam_home_geral,ambas_marcam_home_casa,ambas_marcam_home_fora,sem_sofrer_home_geral,sem_sofrer_home_casa,sem_sofrer_home_fora,sem_marcar_home_geral,sem_marcar_home_casa,sem_marcar_home_fora,primeiro_marcar_home_geral,primeiro_marcar_home_casa,primeiro_marcar_home_fora,xg_home_geral,xg_home_casa,xg_home_fora,xga_home_geral,xga_home_casa,xga_home_fora,vitoria_away_geral,vitoria_away_casa,vitoria_away_fora,gols_away_geral,gols_away_casa,gols_away_fora,marcados_away_geral,marcados_away_casa,marcados_away_fora,sofridos_away_geral,sofridos_away_casa,sofridos_away_fora,ambas_marcam_away_geral,ambas_marcam_away_casa,ambas_marcam_away_fora,sem_sofrer_away_geral,sem_sofrer_away_casa,sem_sofrer_away_fora,sem_marcar_away_geral,sem_marcar_away_casa,sem_marcar_away_fora,primeiro_marcar_away_geral,primeiro_marcar_away_casa,primeiro_marcar_away_fora,xg_away_geral,xg_away_casa,xg_away_fora,xga_away_geral,xga_away_casa,xga_away_fora
Gangwon,Jeonbuk,Coreia do Sul - Campeonato Coreano,"Sex, 26 Julho 2024",07:30,55%,50%,V E D V V,V V D V V,E D V D V,V D V E D,V V D E E,D E D D D,1.71,2,1.42,0.96,1.25,0.67,50%,58%,42%,3.21,3.58,2.83,1.75,2.33,1.17,1.46,1.25,1.67,63%,67%,58%,21%,33%,8%,17%,0%,33%,63%,75%,50%,1.56,1.73,1.39,1.42,1.37,1.46,21%,25%,17%,3,3.33,2.67,1.21,1.58,0.83,1.79,1.83,1.83,58%,83%,33%,13%,17%,8%,33%,8%,58%,38%,50%,25%,1.34,1.44,1.24,1.71,1.63,1.8
SønderjyskE,Lyngby,Dinamarca - Campeonato Dinamarquês,"Sex, 26 Julho 2024",14:00,50%,50%,D,,D,D,D,,0,0,0,0,0,0,0%,0%,0%,1,0,1,0,0,0,1,0,1,0%,0%,0%,0%,0%,0%,100%,0%,100%,0%,0%,0%,0.18,0,1.18,0.37,0,1.37,0%,0%,0%,2,2,0,0,0,0,2,0,0,0%,0%,0%,0%,0%,0%,100%,100%,0%,0%,0%,0%,0.15,1.15,0,0.36,1.36,0
HB,OB,Dinamarca - 2ª Divisão da Dinamarca,"Sex, 26 Julho 2024",14:00,50%,67%,D,,D,V,,V,0,0,0,3,0,3,0%,0%,0%,1,0,1,0,0,0,1,0,1,0%,0%,0%,0%,0%,0%,100%,0%,100%,0%,0%,0%,-0.18,0,0.82,1.58,0,2.58,100%,0%,100%,3,0,3,2,0,2,1,1,1,100%,0%,100%,0%,0%,0%,0%,0%,0%,100%,0%,100%,0.66,0,1.66,0.23,0,1.23
Horsens,Hillerød,Dinamarca - 2ª Divisão da Dinamarca,"Sex, 26 Julho 2024",14:00,50%,67%,D,D,,E,E,,0,0,0,1,1,0,0%,0%,0%,4,4,0,1,1,0,3,3,0,100%,100%,0%,0%,0%,0%,0%,0%,0%,100%,100%,0%,0.56,1.56,0,0.81,1.81,0,0%,0%,0%,4,4,0,2,2,0,2,0,0,100%,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,1.11,2.11,0,0.26,1.26,0
Hobro,Esbjerg,Dinamarca - 2ª Divisão da Dinamarca,"Sex, 26 Julho 2024",14:00,50%,67%,E,,E,D,D,,1,0,1,0,0,0,0%,0%,0%,4,0,4,2,0,2,2,0,2,100%,0%,100%,0%,0%,0%,0%,0%,0%,100%,0%,100%,0.26,0,1.26,1.11,0,2.11,0%,0%,0%,3,3,0,1,1,0,2,0,0,100%,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.23,1.23,0,0.66,1.66,0
Kolding,Hvidovre,Dinamarca - 2ª Divisão da Dinamarca,"Sex, 26 Julho 2024",14:00,50%,67%,E,,E,V,V,,1,0,1,3,3,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,100%,0%,100%,100%,0%,100%,0%,0%,0%,0.32,0,1.32,0.24,0,1.24,100%,100%,0%,1,1,0,1,1,0,0,0,0,0%,0%,0%,100%,100%,0%,0%,0%,0%,100%,100%,0%,1.58,2.58,0,-0.18,0.82,0
Al,Al,Egito - Campeonato Egípcio,"Sex, 26 Julho 2024",15:00,49%,43%,E V V V D,E V D E D,V V V E D,V V V V V,V V V V V,V V V V V,1.73,1.6,1.87,2.54,2.67,2.43,50%,47%,53%,2.5,2.07,2.93,1.3,1.07,1.53,1.2,1,1.4,47%,33%,60%,40%,47%,33%,20%,27%,13%,53%,47%,60%,1.22,1.36,1.03,1.31,1.33,1.29,81%,83%,79%,3.19,3.58,2.86,2.31,2.83,1.86,0.88,1,1,65%,58%,71%,35%,42%,29%,4%,8%,0%,85%,92%,79%,1.64,1.59,1.69,1.08,1.05,1.1
Zamalek,Pyramids,Egito - Campeonato Egípcio,"Sex, 26 Julho 2024",15:00,49%,43%,V E V V E,E V V V D,V V E D V,D D V V V,D V V V V,D V V V V,1.78,2.08,1.5,2.34,2.27,2.43,52%,62%,43%,2.56,2.69,2.43,1.56,1.85,1.29,1,0.85,1.14,59%,62%,57%,30%,38%,21%,19%,8%,29%,56%,77%,36%,1.64,1.63,1.64,1.34,1.17,1.51,72%,67%,79%,2.48,2.67,2.29,1.76,1.73,1.79,0.72,0.5,0.5,38%,60%,14%,55%,33%,79%,14%,13%,14%,66%,60%,71%,1.72,1.82,1.61,0.93,0.98,0.89
Hearts,East,Escócia - Highland / Lowland Football Leagues,"Sex, 26 Julho 2024",15:45,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Celtic,Cumbernauld,Escócia - Highland / Lowland Football Leagues,"Sex, 26 Julho 2024",15:45,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Nafta,Radomlje,Eslovênia - Campeonato da Eslovênia,"Sex, 26 Julho 2024",15:15,40%,40%,D,,D,D,D,,0,0,0,0,0,0,0%,0%,0%,1,0,1,0,0,0,1,0,1,0%,0%,0%,0%,0%,0%,100%,0%,100%,0%,0%,0%,0.33,0,1.33,0.72,0,1.72,0%,0%,0%,1,1,0,0,0,0,1,0,0,0%,0%,0%,0%,0%,0%,100%,100%,0%,0%,0%,0%,0.27,1.27,0,0.18,1.18,0
Hartford,Phoenix,Estados Unidos - USL Championship,"Sex, 26 Julho 2024",20:30,51%,49%,D E D D D,E D V E V,D D D D D,V D D E E,V E V V E,D D E E D,0.94,1.56,0.33,1.26,1.7,0.78,28%,44%,11%,2.72,2.67,2.78,0.89,1.33,0.44,1.83,1.33,2.33,44%,56%,33%,17%,22%,11%,39%,22%,56%,28%,44%,11%,1.31,1.42,1.2,1.68,1.61,1.74,32%,50%,11%,2.32,1.7,3,1.11,1,1.22,1.21,1.78,1.78,53%,30%,78%,32%,50%,11%,26%,30%,22%,37%,50%,22%,1.41,1.65,1.17,1.34,1.06,1.63
Tulsa,Indy,Estados Unidos - USL Championship,"Sex, 26 Julho 2024",21:30,51%,49%,V E D E V,V E V V D,E D D D E,D E E D V,D E D V V,E V V V V,1.24,1.5,1,1.63,1.4,1.89,29%,38%,22%,2.59,2.88,2.33,1.06,1.38,0.78,1.53,1.5,1.56,47%,63%,33%,24%,25%,22%,41%,25%,56%,41%,50%,33%,1.36,1.53,1.22,1.58,1.45,1.69,47%,40%,56%,3.11,2.8,3.44,1.63,1.4,1.89,1.47,1.56,1.56,74%,70%,78%,16%,10%,22%,11%,20%,0%,53%,40%,67%,1.51,1.41,1.62,1.51,1.38,1.64
Colorado,Las,Estados Unidos - USL Championship,"Sex, 26 Julho 2024",22:00,51%,49%,D D V V D,V V V V V,D D D E E,V V V E E,V E E V E,V V E D E,1.42,2.11,0.8,1.35,1.45,1.22,42%,67%,20%,2.42,2.44,2.4,1.26,1.56,1,1.16,0.89,1.4,42%,44%,40%,32%,44%,20%,26%,11%,40%,63%,67%,60%,1.43,1.57,1.3,1.46,1.31,1.6,35%,36%,33%,2.7,2.73,2.67,1.3,1.45,1.11,1.4,1.56,1.56,55%,64%,44%,35%,36%,33%,15%,9%,22%,40%,27%,56%,1.41,1.54,1.26,1.44,1.38,1.51
Asheville,Corpus,USA - USL League Two,"Sex, 26 Julho 2024",17:30,59%,68%,V V V E V,V V V V V,E V E V V,E V V V V,V V V D V,E V V V E,2.71,3,2.33,2.5,2.57,2.43,86%,100%,67%,3.57,3.75,3.33,3.07,3.25,2.83,0.5,0.5,0.5,43%,50%,33%,57%,50%,67%,7%,0%,17%,43%,50%,33%,1.72,2.23,1.54,1.03,0.87,1.08,79%,86%,71%,4.93,5.57,4.29,3.64,4.29,3,1.29,1.29,1.29,64%,71%,57%,36%,29%,43%,0%,0%,0%,21%,29%,14%,1.72,0,2.22,1.2,0,1.7
Project,FC,USA - USL League Two,"Sex, 26 Julho 2024",17:30,59%,68%,V V V V V,V V V V V,V V V D D,V V E V V,V V E V E,V E V D E,2.13,2.71,1.67,2,2.22,1.71,69%,86%,56%,4.56,3.86,5.11,2.44,2.71,2.22,2.13,1.14,2.89,81%,86%,78%,6%,14%,0%,13%,0%,22%,19%,29%,11%,1.87,1.79,1.95,1.32,1.21,1.43,56%,67%,43%,3.56,3.22,4,2.31,2.33,2.29,1.25,1.71,1.71,69%,56%,86%,31%,44%,14%,13%,11%,14%,50%,56%,43%,1.95,2.1,1.65,1.43,1.42,1.45
Lionsbridge,Seacoast,USA - USL League Two,"Sex, 26 Julho 2024",20:30,59%,68%,V V V V E,V V V E V,V V V V V,V V V V V,V V V V V,V V V D V,2.5,2.13,3,2.81,3,2.63,79%,63%,100%,3.14,3.38,2.83,2.14,2.13,2.17,1,1.25,0.67,71%,75%,67%,21%,13%,33%,7%,13%,0%,21%,13%,33%,1.29,0,1.63,0.58,0,0.91,94%,100%,88%,3.38,3.5,3.25,2.75,3.13,2.38,0.63,0.88,0.88,38%,38%,38%,63%,63%,63%,0%,0%,0%,88%,100%,75%,1.89,2.29,1.43,0.96,1.01,0.9
Peoria,Michigan,USA - USL League Two,"Sex, 26 Julho 2024",21:30,59%,68%,E V V E V,E V E V D,V V V E V,V V V D E,V V V V V,D E V V V,2.21,2.13,2.33,2.44,2.78,2,64%,63%,67%,4.21,4.5,3.83,2.93,3,2.83,1.29,1.5,1,57%,50%,67%,36%,38%,33%,7%,13%,0%,36%,38%,33%,2.04,2.33,1.85,1.31,1.77,1,75%,89%,57%,3.69,3.67,3.71,2.63,3,2.14,1.06,1.57,1.57,63%,44%,86%,38%,56%,14%,6%,11%,0%,25%,44%,0%,1.44,1.64,1.37,0.85,0.37,1.01
Trans,Nõmme,Estônia - Campeonato da Estônia,"Sex, 26 Julho 2024",13:30,47%,52%,E E E D D,E D D V D,E E V V V,D D D E D,D E D V D,D D E E D,1.05,1,1.1,0.55,0.9,0.2,25%,20%,30%,3.35,3,3.7,1.35,1.3,1.4,2,1.7,2.3,50%,60%,40%,20%,20%,20%,40%,30%,50%,35%,30%,40%,1.75,1.75,1.75,1.8,1.54,2.07,10%,20%,0%,2.55,2.7,2.4,0.6,0.7,0.5,1.95,1.9,1.9,50%,50%,50%,5%,10%,0%,50%,50%,50%,5%,10%,0%,1.1,1.14,1.06,2.14,2.03,2.25
Motagua,Lobos,Honduras - Campeonato Hondurenho,"Sex, 26 Julho 2024",22:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Zalaegerszegi,MTK,Hungria - Campeonato Húngaro,"Sex, 26 Julho 2024",13:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Nyíregyháza,Győri,Hungria - Campeonato Húngaro,"Sex, 26 Julho 2024",15:15,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Drogheda,Waterford,Irlanda - Campeonato Irlandês,"Sex, 26 Julho 2024",15:45,45%,43%,D E D D E,E E D D V,D D D D D,D V V D V,V D V V V,D V D D V,0.71,1.27,0.23,1.54,1.67,1.42,13%,27%,0%,2.96,2.91,3,1,1.36,0.69,1.96,1.55,2.31,63%,73%,54%,17%,18%,15%,38%,27%,46%,29%,45%,15%,1.27,1.39,1.16,1.33,1.2,1.44,46%,50%,42%,2.46,2.75,2.17,1.38,1.67,1.08,1.08,1.08,1.08,46%,58%,33%,25%,17%,33%,38%,33%,42%,50%,50%,50%,1.2,1.28,1.11,1.4,1.22,1.57
Bohemians,Dundalk,Irlanda - Campeonato Irlandês,"Sex, 26 Julho 2024",15:45,45%,43%,D E E D D,D D E D E,E E D V D,V D D V D,V D V E V,D D V D D,1.18,1.09,1.27,0.92,1.42,0.42,32%,27%,36%,2.18,2.18,2.18,1,0.91,1.09,1.18,1.27,1.09,45%,45%,45%,27%,18%,36%,32%,36%,27%,50%,55%,45%,1.21,1.26,1.15,1.46,1.31,1.6,21%,33%,8%,2.08,1.58,2.58,0.71,0.67,0.75,1.38,1.83,1.83,33%,8%,58%,33%,67%,0%,54%,67%,42%,25%,33%,17%,1.15,1.36,0.95,1.26,1.18,1.33
Lisburn,Mid-Ulster,Irlanda do Norte - Premiership Women (Feminino),"Sex, 26 Julho 2024",15:45,55%,87%,V D V V V,D,V V V V V,D D D D D,D D D,D D D D,2.5,0,3,0,0,0,83%,0%,100%,4.33,8,3.6,2.5,1,2.8,1.83,7,0.8,67%,100%,60%,33%,0%,40%,0%,0%,0%,17%,0%,20%,1.5,1.54,1.45,2.27,3.46,1.07,0%,0%,0%,8.29,5.67,10.25,0.57,0.67,0.5,7.71,9.75,9.75,57%,67%,50%,0%,0%,0%,43%,33%,50%,0%,0%,0%,0.73,1.29,0.36,2.01,2.55,1.65
Cliftonville,Crusaders,Irlanda do Norte - Premiership Women (Feminino),"Sex, 26 Julho 2024",15:45,55%,87%,V V V V V,V V,V V V V,D V D E D,D V,V D E D D,3,3,3,1,1.5,0.8,100%,100%,100%,5.67,7,5,5.17,6.5,4.5,0.5,0.5,0.5,50%,50%,50%,50%,50%,50%,0%,0%,0%,33%,50%,25%,1.55,1.04,1.8,0.8,0.4,1,29%,50%,20%,3.57,4.5,3.2,1.14,3,0.4,2.43,2.8,2.8,43%,100%,20%,29%,0%,40%,43%,0%,60%,14%,50%,0%,1.75,2.22,1.52,1.81,1.07,2.19
Linfield,Glentoran,Irlanda do Norte - Premiership Women (Feminino),"Sex, 26 Julho 2024",15:45,55%,87%,V V V V D,V V V V D,V,D V V V V,D V V V V,V V,2.14,2,3,2.57,2.4,3,71%,67%,100%,6.43,6.33,7,4.71,4.33,7,1.71,2,0,57%,67%,0%,29%,17%,100%,14%,17%,0%,57%,50%,100%,2.1,1.94,2.93,1.12,1.26,0.39,86%,80%,100%,7.43,8,6,6.71,7.4,5,0.71,1,1,57%,40%,100%,43%,60%,0%,0%,0%,0%,86%,80%,100%,2.96,2.73,3.19,1.06,1.13,0.99
Lisburn,Derry,Irlanda do Norte - Premiership Women (Feminino),"Sex, 26 Julho 2024",16:00,55%,87%,V D D D D,D D D D D,V V,D E D V V,E V D,D D V D,0.86,0,3,1,1.33,0.75,29%,0%,100%,4.14,4.2,4,1.14,0.4,3,3,3.8,1,57%,40%,100%,0%,0%,0%,43%,60%,0%,29%,0%,100%,1.03,0.6,1.66,1.86,2.49,0.91,29%,33%,25%,4.71,2.33,6.5,1.71,1.33,2,3,4.5,4.5,71%,67%,75%,14%,33%,0%,29%,33%,25%,14%,0%,25%,1.53,0.95,1.82,2.06,1.99,2.1
Fjölnir,Dalvík,Islândia - 2ª Divisão da Islândia,"Sex, 26 Julho 2024",15:00,60%,60%,V V E V V,V E V V V,V V D E E,D E D D D,E D D E E,D D D D E,2.31,2.71,1.83,0.62,1,0.17,69%,86%,50%,3.08,3.57,2.5,2.08,2.71,1.33,1,0.86,1.17,54%,57%,50%,46%,43%,50%,15%,14%,17%,77%,71%,83%,1.43,1.64,1.18,1.68,1.48,1.91,8%,14%,0%,2.69,1.86,3.67,0.92,0.86,1,1.77,2.67,2.67,54%,43%,67%,23%,43%,0%,46%,57%,33%,31%,29%,33%,1.07,1.08,1.07,1.59,1.43,1.79
Banga,Kauno,Lituânia - Campeonato da Lituânia,"Sex, 26 Julho 2024",13:00,39%,42%,D D E V D,D E D V D,D V E D E,V V D V V,V V V V D,V D E E V,1.17,0.82,1.5,1.61,2,1.18,26%,18%,33%,2.17,2.27,2.08,0.96,0.73,1.17,1.22,1.55,0.92,35%,27%,42%,43%,36%,50%,39%,55%,25%,30%,18%,42%,1.43,1.41,1.45,1.76,1.8,1.71,48%,67%,27%,2.17,2.42,1.91,1.22,1.5,0.91,0.96,1,1,43%,42%,45%,35%,33%,36%,30%,25%,36%,52%,58%,45%,1.54,1.63,1.45,1.32,1.16,1.5
Johor,Terengganu,Malásia - Campeonato da Malásia,"Sex, 26 Julho 2024",09:15,40%,50%,V V V V V,V V V,V V,E V E V,V V,E E,3,3,3,2,3,1,100%,100%,100%,4,3.33,5,3.4,3,4,0.6,0.33,1,60%,33%,100%,40%,67%,0%,0%,0%,0%,100%,100%,100%,2.66,2.77,2.55,0.71,0.58,0.85,50%,100%,0%,2.25,3.5,1,1.75,3,0.5,0.5,0.5,0.5,50%,50%,50%,50%,50%,50%,25%,0%,50%,75%,100%,50%,1.22,1.25,1.2,1.22,0.89,1.54
Kedah,Kuching,Malásia - Campeonato da Malásia,"Sex, 26 Julho 2024",10:00,40%,50%,V V D D V,V D,V D V,V E D E E,V E E,D E,1.8,1.5,2,1.2,1.67,0.5,60%,50%,67%,1.6,2.5,1,1,1.5,0.67,0.6,1,0.33,0%,0%,0%,60%,50%,67%,40%,50%,33%,60%,50%,67%,1.3,1.98,0.85,1.13,0.97,1.24,20%,33%,0%,2.6,2.67,2.5,1.4,1.67,1,1.2,1.5,1.5,80%,67%,100%,20%,33%,0%,0%,0%,0%,60%,67%,50%,1.4,1.5,1.25,1.41,1.33,1.53
Kelantan,Perak,Malásia - Campeonato da Malásia,"Sex, 26 Julho 2024",10:00,40%,50%,D V D D D,V D,D D D,D D V D D,D D,D V D,0.6,1.5,0,0.6,0,1,20%,50%,0%,2.6,3,2.33,0.6,1.5,0,2,1.5,2.33,20%,50%,0%,20%,50%,0%,60%,0%,100%,20%,50%,0%,1,1.21,0.86,1.55,1.59,1.53,20%,0%,33%,3.2,3.5,3,1.2,1,1.33,2,1.67,1.67,60%,50%,67%,20%,0%,33%,20%,50%,0%,40%,50%,33%,1.31,1.77,1,1.37,1.25,1.44
Venados,Tepatitlán,México - 2ª Divisão do México,"Sex, 26 Julho 2024",22:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Pumas,Juárez,México - Campeonato Mexicano Feminino,"Sex, 26 Julho 2024",20:00,31%,50%,V V,V,V,D D,D,D,3,3,3,0,0,0,100%,100%,100%,2.5,2,3,2,2,2,0.5,0,1,50%,0%,100%,50%,100%,0%,0%,0%,0%,50%,100%,0%,0.99,1.04,0.93,0.93,0.9,0.95,0%,0%,0%,1,1,1,0,0,0,1,1,1,0%,0%,0%,0%,0%,0%,100%,100%,100%,0%,0%,0%,0.88,0.94,0.81,0.97,0.89,1.04
San,CA,Panamá - Campeonato do Panamá,"Sex, 26 Julho 2024",22:30,52%,44%,V E D V D,E V V V D,V D V D V,V D V V E,V V V V D,D E D V D,1.84,1.78,1.9,1.5,2,1,53%,44%,60%,1.95,2.11,1.8,1.11,1.22,1,0.84,0.89,0.8,32%,44%,20%,53%,44%,60%,32%,33%,30%,47%,33%,60%,1.35,1.46,1.24,1.32,1.19,1.43,44%,67%,22%,2.56,2.56,2.56,1.44,1.78,1.11,1.11,1.44,1.44,56%,44%,67%,22%,33%,11%,28%,22%,33%,56%,67%,44%,1.54,1.53,1.54,1.19,1.2,1.18
Sportivo,Guaraní,Paraguai - Campeonato Paraguaio,"Sex, 26 Julho 2024",19:30,53%,46%,E V D V E,D E D V D,E V V V E,E V V D D,V D E V V,E V D D V,0.96,0.45,1.42,1.39,1.45,1.33,26%,9%,42%,2.78,2.36,3.17,1.3,0.91,1.67,1.48,1.45,1.5,61%,55%,67%,17%,9%,25%,30%,36%,25%,39%,36%,42%,1.21,1.23,1.2,1.64,1.64,1.64,35%,36%,33%,2.52,2.27,2.75,1.39,1.27,1.5,1.13,1.25,1.25,52%,55%,50%,35%,36%,33%,26%,27%,25%,43%,36%,50%,1.34,1.34,1.34,1.38,1.27,1.48
12,Independiente,Paraguai - 2ª Divisão do Paraguai,"Sex, 26 Julho 2024",15:30,51%,42%,V E D E V,E D V E D,V E D D D,D D D V E,D V E V V,D D E V E,1.12,1.13,1.11,1.29,1.89,0.63,29%,25%,33%,2.24,2.13,2.33,1.06,1,1.11,1.18,1.13,1.22,41%,50%,33%,18%,25%,11%,47%,38%,56%,47%,50%,44%,1.37,1.39,1.36,1.39,1.23,1.6,35%,56%,13%,2.18,2.22,2.13,1.06,1.33,0.75,1.12,1.38,1.38,53%,44%,63%,24%,33%,13%,29%,22%,38%,65%,78%,50%,1.54,1.45,1.63,1.24,1.25,1.24
Encarnación,Fernando,Paraguai - 2ª Divisão do Paraguai,"Sex, 26 Julho 2024",18:00,51%,42%,V V E D D,V E D V D,V D E D D,E D V E E,E V E V V,D E E D D,1.59,1.75,1.44,1.41,2,0.75,47%,50%,44%,2.71,2.25,3.11,1.47,1.5,1.44,1.24,0.75,1.67,65%,38%,89%,18%,38%,0%,29%,50%,11%,53%,50%,56%,1.22,1.11,1.39,1.12,0.9,1.45,35%,56%,13%,2.24,1.89,2.63,1.18,1.22,1.13,1.06,1.5,1.5,53%,56%,50%,29%,44%,13%,24%,11%,38%,47%,56%,38%,1.44,1.4,1.48,1.39,1.35,1.43
Unión,Atlético,Peru - Campeonato Peruano,"Sex, 26 Julho 2024",15:00,46%,50%,E D E D E,D E E D E,E D D E D,E E D V E,E V E D E,E D E D D,0.53,0.78,0.3,1.11,1.5,0.67,5%,11%,0%,2.84,3.33,2.4,0.95,1.33,0.6,1.89,2,1.8,63%,78%,50%,16%,11%,20%,32%,11%,50%,26%,44%,10%,1.1,1.21,1,1.55,1.38,1.7,21%,30%,11%,2,2.1,1.89,1.05,1.4,0.67,0.95,1.22,1.22,42%,50%,33%,42%,50%,33%,37%,20%,56%,32%,40%,22%,1.39,1.6,1.16,1.17,0.92,1.44
Comerciantes,Carlos,Peru - Campeonato Peruano,"Sex, 26 Julho 2024",17:15,46%,50%,D D D D E,D D V E D,D D E D D,E D E E D,E E E V D,D E D D D,1.16,1.33,1,0.79,1.2,0.33,32%,33%,30%,3.05,2.56,3.5,1.21,1.33,1.1,1.84,1.22,2.4,58%,56%,60%,11%,22%,0%,42%,44%,40%,42%,44%,40%,1.16,1.24,1.09,1.62,1.28,1.92,16%,30%,0%,2.68,2.4,3,0.58,0.7,0.44,2.11,2.56,2.56,26%,30%,22%,26%,40%,11%,63%,50%,78%,16%,30%,0%,1.12,1.28,0.94,1.62,1.33,1.93
Deportivo,Sport,Peru - Campeonato Peruano,"Sex, 26 Julho 2024",20:00,46%,50%,D V D D E,V D E E D,D D E V E,D V V V E,V V E E D,D V D D E,0.89,1,0.8,1.16,1.8,0.44,21%,22%,20%,2.53,2.56,2.5,1.11,1.11,1.1,1.42,1.44,1.4,42%,56%,30%,26%,33%,20%,37%,22%,50%,26%,22%,30%,1.6,1.98,1.26,1.43,1.29,1.55,32%,50%,11%,2.37,2,2.78,1.05,1.3,0.78,1.32,2,2,37%,40%,33%,37%,60%,11%,42%,20%,67%,42%,60%,22%,1.26,1.45,1.07,1.3,1.1,1.49
Universitario,Alianza,Peru - Campeonato Peruano,"Sex, 26 Julho 2024",22:30,46%,50%,E V V E V,V V V V V,E E D V V,V V D V V,V V V V V,V D V D V,2.32,3,1.7,2.05,2.4,1.67,68%,100%,40%,2.47,3.11,1.9,2.05,3,1.2,0.42,0.11,0.7,26%,11%,40%,68%,89%,50%,21%,0%,40%,74%,89%,60%,1.68,1.9,1.49,1.15,0.94,1.33,68%,80%,56%,2.89,2.9,2.89,1.95,2.2,1.67,0.95,1.22,1.22,37%,40%,33%,42%,50%,33%,21%,10%,33%,63%,70%,56%,1.57,1.81,1.3,0.89,0.82,0.98
Puszcza,Górnik,Polônia - Campeonato Polonês,"Sex, 26 Julho 2024",13:00,44%,22%,D,,D,D,,D,0,0,0,0,0,0,0%,0%,0%,2,0,2,0,0,0,2,0,2,0%,0%,0%,0%,0%,0%,100%,0%,100%,0%,0%,0%,-0.15,0,0.85,1.07,0,2.07,0%,0%,0%,2,0,2,0,0,0,2,2,2,0%,0%,0%,0%,0%,0%,100%,0%,100%,0%,0%,0%,-0.01,0,0.99,0.69,0,1.69
Lechia,Motor,Polônia - Campeonato Polonês,"Sex, 26 Julho 2024",15:30,44%,22%,E,,E,D,D,,1,0,1,0,0,0,0%,0%,0%,2,0,2,1,0,1,1,0,1,100%,0%,100%,0%,0%,0%,0%,0%,0%,100%,0%,100%,-0.31,0,0.69,1.02,0,2.02,0%,0%,0%,2,2,0,0,0,0,2,0,0,0%,0%,0%,0%,0%,0%,100%,100%,0%,0%,0%,0%,0,1,0,0.86,1.86,0
Miedź,Stal,Polônia - 2ª Divisão da Polônia,"Sex, 26 Julho 2024",13:00,38%,38%,E,,E,D,D,,1,0,1,0,0,0,0%,0%,0%,4,0,4,2,0,2,2,0,2,100%,0%,100%,0%,0%,0%,0%,0%,0%,100%,0%,100%,0.66,0,1.66,1.21,0,2.21,0%,0%,0%,1,1,0,0,0,0,1,0,0,0%,0%,0%,0%,0%,0%,100%,100%,0%,0%,0%,0%,0.5,1.5,0,0.1,1.1,0
